Time_1Hz,17.T_Engine Room,18.T_Engine Room 2,19.T_Engine Room Surface,20.T_Fan Guard Around,21.T_NOx Sensor Down Under,1.T_Air,2.T_DP Sensor Surface Up,4.T_DP Sensor Surface Down,5.T_DP Sensor Surface In,6.T_DP Sensor Above,7.T_DP Sensor Under,8.T_NOx Sensor Up Above,9.T_NOx Sensor Up Surface,10.T_NOx Sensor Up Around,11.T_Reservoir Around Left,12.T_Reservoir Around Right,13.T_NOx Sensor Down Surface,14.T_NOx Sensor Down Around,15.T_DM Surface,16.T_DM Around
1234.575881,69.00221256,70.92240787,73.40993362,67.43114366,72.66803998,41.24666209,73.54085603,73.54085603,73.62813764,73.75906004,75.50469215,73.84634165,71.57701991,69.83138781,74.85008011,73.93362325,76.3338674,76.02838178,80.13061723,73.36629282
1235.575881,69.17677577,70.83512627,73.45357443,67.64934768,72.66803998,41.15938048,73.58449683,73.58449683,73.71541924,73.88998245,75.41741054,74.10818647,71.62066072,69.83138781,74.98100252,73.97726406,76.3775082,76.15930419,80.17425803,73.54085603
1236.575881,69.43862058,70.96604868,73.62813764,67.91119249,72.66803998,42.03219654,73.58449683,73.58449683,73.62813764,73.84634165,75.33012894,74.15182727,71.57701991,69.78774701,75.24284733,74.28274968,76.3775082,76.20294499,80.13061723,73.62813764
1237.575881,69.7441062,70.96604868,73.62813764,68.0421149,72.66803998,42.33768215,73.58449683,73.67177844,73.71541924,74.10818647,75.81017777,74.28274968,71.57701991,69.78774701,75.46105135,74.58823529,76.421149,76.20294499,80.17425803,73.75906004
1238.575881,69.7004654,71.3151751,73.62813764,68.12939651,72.66803998,40.85389487,73.58449683,73.62813764,73.75906004,74.15182727,76.07202258,74.37003128,71.57701991,69.91866941,75.37376974,74.50095369,76.421149,76.20294499,80.17425803,73.75906004
1239.575881,69.6568246,71.57701991,73.71541924,68.12939651,72.71168078,39.8501564,73.58449683,73.67177844,73.75906004,74.15182727,75.89745937,74.37003128,71.62066072,70.00595102,75.50469215,74.45731289,76.421149,76.3775082,80.21789883,73.88998245
1240.575881,69.35133898,71.57701991,73.62813764,67.9548333,72.71168078,39.98107881,73.62813764,73.67177844,73.75906004,74.23910887,75.81017777,74.41367208,71.62066072,70.13687343,75.46105135,74.45731289,76.421149,76.24658579,80.21789883,73.88998245
1241.575881,69.17677577,71.62066072,73.62813764,67.78027008,72.75532158,40.94117647,73.62813764,73.67177844,73.80270085,74.19546807,75.94110018,74.6755169,71.62066072,70.22415503,75.63561456,74.58823529,76.421149,76.2902266,80.26153964,74.10818647
1242.575881,69.00221256,71.48973831,73.62813764,67.47478447,72.79896239,41.4212253,73.67177844,73.71541924,73.84634165,74.41367208,76.15930419,74.54459449,71.62066072,70.22415503,75.37376974,74.45731289,76.46478981,76.2902266,80.21789883,74.15182727
1243.575881,68.74036774,71.22789349,73.58449683,67.16929885,72.79896239,41.55214771,73.67177844,73.75906004,73.88998245,74.50095369,76.11566339,74.58823529,71.66430152,70.13687343,75.59197375,74.41367208,76.421149,76.3338674,80.21789883,74.02090486
1244.575881,68.60944533,71.14061189,73.62813764,66.86381323,72.79896239,40.33020523,73.71541924,73.80270085,73.88998245,74.58823529,76.3338674,74.41367208,71.62066072,70.04959182,75.81017777,74.7191577,76.50843061,76.2902266,80.21789883,73.97726406
1245.575881,68.43488212,71.14061189,73.62813764,66.60196841,72.79896239,39.89379721,73.75906004,73.84634165,73.97726406,74.6755169,76.2902266,74.23910887,71.62066072,70.13687343,75.59197375,74.98100252,76.50843061,76.3775082,80.17425803,73.97726406
1246.575881,68.0421149,71.05333028,73.62813764,66.2964828,72.84260319,39.98107881,73.75906004,73.80270085,73.97726406,74.6318761,76.3775082,74.23910887,71.62066072,70.09323262,75.59197375,74.6755169,76.50843061,76.3775082,80.08697642,73.88998245
1247.575881,67.73662928,70.83512627,73.58449683,66.07827878,72.79896239,40.24292363,73.75906004,73.80270085,73.97726406,74.54459449,76.24658579,74.19546807,71.66430152,70.09323262,75.46105135,74.45731289,76.46478981,76.2902266,80.04333562,73.67177844
1248.575881,67.60570687,70.61692226,73.58449683,65.90371557,72.79896239,40.63569085,73.75906004,73.75906004,73.93362325,74.45731289,76.24658579,74.19546807,71.66430152,70.09323262,75.19920653,74.37003128,76.55207141,76.2902266,80.13061723,73.75906004
1249.575881,67.34386206,70.52964065,73.58449683,65.77279316,72.79896239,39.98107881,73.75906004,73.84634165,73.97726406,74.54459449,76.50843061,74.19546807,71.70794232,70.09323262,75.19920653,74.41367208,76.55207141,76.24658579,80.13061723,73.75906004
1250.575881,67.25658045,70.57328145,73.62813764,65.68551156,72.84260319,39.32646677,73.75906004,73.84634165,74.02090486,74.54459449,76.421149,74.02090486,71.66430152,70.04959182,75.19920653,74.50095369,76.55207141,76.20294499,80.04333562,73.71541924
1251.575881,67.03837644,70.44235904,73.58449683,65.51094835,72.84260319,38.89005875,73.80270085,73.84634165,73.97726406,74.45731289,76.3775082,74.41367208,71.70794232,70.00595102,75.33012894,74.58823529,76.55207141,76.15930419,80.04333562,73.58449683
1252.575881,66.90745403,70.31143664,73.45357443,65.33638514,72.79896239,38.36636912,73.80270085,73.75906004,73.97726406,74.28274968,76.11566339,74.45731289,71.70794232,70.04959182,75.24284733,74.37003128,76.50843061,76.02838178,80.04333562,73.36629282
1253.575881,66.86381323,70.39871824,73.40993362,65.16182193,72.84260319,37.58083467,73.75906004,73.84634165,73.97726406,74.19546807,75.98474098,74.6755169,71.70794232,70.00595102,75.19920653,74.15182727,76.55207141,76.02838178,80.13061723,73.27901122
1254.575881,66.73289082,70.48599985,73.36629282,65.07454032,72.84260319,38.1045243,73.75906004,73.75906004,73.97726406,74.10818647,75.50469215,74.45731289,71.70794232,69.87502861,75.15556573,74.23910887,76.50843061,76.07202258,80.17425803,73.19172961
1255.575881,66.60196841,70.61692226,73.45357443,64.94361791,72.79896239,37.97360189,73.80270085,73.75906004,73.93362325,74.15182727,75.15556573,74.06454566,71.75158312,69.87502861,74.98100252,74.45731289,76.50843061,76.11566339,80.17425803,73.19172961
1256.575881,66.47104601,70.39871824,73.40993362,64.89997711,72.84260319,38.71549554,73.80270085,73.75906004,73.88998245,74.10818647,75.19920653,73.88998245,71.70794232,69.83138781,74.93736172,74.58823529,76.55207141,76.11566339,80.21789883,73.104448
1257.575881,66.47104601,70.09323262,73.36629282,64.85633631,72.84260319,37.92996109,73.84634165,73.75906004,73.93362325,74.15182727,75.33012894,74.02090486,71.70794232,69.7004654,74.54459449,74.54459449,76.55207141,76.15930419,80.61066606,72.9735256
1258.575881,66.4274052,69.91866941,73.32265202,64.85633631,72.84260319,37.14442664,73.84634165,73.75906004,73.97726406,74.19546807,75.37376974,74.02090486,71.75158312,69.7441062,74.6755169,74.37003128,76.63935302,76.11566339,81.52712291,72.88624399
1259.575881,66.3401236,69.83138781,73.32265202,64.6817731,72.84260319,37.36263066,73.84634165,73.80270085,73.97726406,74.15182727,75.28648814,73.75906004,71.75158312,69.7441062,74.58823529,74.28274968,76.77027543,76.15930419,81.61440452,72.92988479
1260.575881,66.20920119,69.83138781,73.36629282,64.6817731,72.79896239,37.58083467,73.84634165,73.80270085,74.02090486,74.32639048,75.19920653,73.58449683,71.70794232,69.7441062,74.58823529,74.32639048,76.77027543,76.07202258,80.87251087,72.84260319
1261.575881,66.3401236,69.7004654,73.32265202,64.59449149,72.84260319,38.41000992,73.88998245,73.88998245,74.02090486,74.45731289,75.19920653,73.49721523,71.70794232,69.6568246,74.45731289,74.28274968,76.81391623,76.02838178,80.34882124,72.84260319
1262.575881,66.20920119,69.52590219,73.32265202,64.59449149,72.84260319,40.81025406,73.88998245,73.84634165,74.06454566,74.32639048,75.19920653,73.36629282,71.75158312,69.61318379,74.10818647,74.19546807,77.03212024,75.89745937,80.04333562,72.66803998
1263.575881,66.3837644,69.35133898,73.32265202,64.7254139,72.84260319,42.07583734,73.88998245,73.80270085,73.97726406,74.15182727,75.33012894,73.54085603,71.75158312,69.52590219,73.97726406,74.02090486,77.73037308,75.89745937,79.99969482,72.79896239
1264.575881,66.47104601,69.30769818,73.40993362,64.85633631,72.88624399,43.035935,73.84634165,73.80270085,73.97726406,74.10818647,75.50469215,73.75906004,71.70794232,69.39497978,74.19546807,73.88998245,78.29770352,75.81017777,79.95605402,72.71168078
1265.575881,66.4274052,69.43862058,73.36629282,64.85633631,72.84260319,44.21423667,73.88998245,73.80270085,73.97726406,74.02090486,75.72289616,73.97726406,71.75158312,69.43862058,74.41367208,73.93362325,77.9922179,75.72289616,80.04333562,72.75532158
1266.575881,66.51468681,69.7004654,73.32265202,65.03089952,72.84260319,44.8252079,73.84634165,73.80270085,73.93362325,73.88998245,75.46105135,73.97726406,71.70794232,69.39497978,74.41367208,73.88998245,77.16304265,75.85381857,80.04333562,72.79896239
1267.575881,66.90745403,69.61318379,73.36629282,65.38002594,72.88624399,44.86884871,73.84634165,73.84634165,73.88998245,73.75906004,75.15556573,73.62813764,71.75158312,69.43862058,74.19546807,73.84634165,76.90119783,75.98474098,80.08697642,72.9735256
1268.575881,67.47478447,69.78774701,73.32265202,65.86007477,72.84260319,44.34515908,73.75906004,73.75906004,73.84634165,73.67177844,75.11192493,73.75906004,71.75158312,69.48226139,74.45731289,74.06454566,76.68299382,76.02838178,80.17425803,72.88624399
1269.575881,67.9984741,69.87502861,73.45357443,66.55832761,72.88624399,43.25413901,73.84634165,73.75906004,73.88998245,73.71541924,75.24284733,74.06454566,71.75158312,69.56954299,74.54459449,74.15182727,76.68299382,76.11566339,80.30518044,73.104448
1270.575881,68.52216373,70.13687343,73.49721523,67.12565805,72.88624399,43.42870222,73.84634165,73.75906004,73.84634165,73.71541924,75.28648814,74.02090486,71.79522393,69.56954299,74.6755169,74.15182727,76.68299382,76.24658579,80.39246204,73.23537041
1271.575881,68.91493095,70.39871824,73.58449683,67.56206607,72.92988479,42.68680858,73.84634165,73.80270085,73.84634165,73.88998245,75.37376974,74.06454566,71.75158312,69.6568246,74.80643931,74.19546807,76.68299382,76.24658579,80.43610285,73.45357443
1272.575881,69.22041657,70.57328145,73.71541924,67.91119249,72.92988479,42.99229419,73.84634165,73.80270085,73.88998245,74.06454566,75.72289616,74.02090486,71.75158312,69.78774701,74.98100252,74.23910887,76.68299382,76.2902266,80.52338445,73.62813764
1273.575881,69.43862058,70.87876707,73.80270085,68.17303731,72.92988479,42.90501259,73.88998245,73.88998245,73.93362325,74.15182727,75.85381857,74.10818647,71.79522393,69.87502861,75.02464332,74.15182727,76.68299382,76.3775082,80.47974365,73.67177844
1274.575881,69.56954299,70.83512627,73.88998245,68.30395972,72.92988479,42.55588617,73.88998245,73.93362325,73.97726406,74.41367208,76.07202258,74.41367208,71.79522393,69.91866941,75.33012894,74.54459449,76.68299382,76.3775082,80.47974365,73.75906004
1275.575881,69.83138781,71.22789349,73.93362325,68.52216373,72.92988479,41.81399252,73.88998245,73.93362325,73.97726406,74.41367208,76.3338674,74.6755169,71.83886473,70.09323262,75.50469215,74.7627985,76.77027543,76.3775082,80.47974365,73.93362325
1276.575881,69.96231022,71.48973831,73.88998245,68.65308614,72.84260319,40.50476844,73.97726406,73.97726406,74.06454566,74.45731289,76.421149,74.54459449,71.83886473,70.09323262,75.76653696,74.80643931,76.77027543,76.421149,80.43610285,74.19546807
1277.575881,70.18051423,71.62066072,73.97726406,68.74036774,72.84260319,40.81025406,73.93362325,73.93362325,74.02090486,74.50095369,76.3775082,74.58823529,71.83886473,70.13687343,76.02838178,74.98100252,76.68299382,76.50843061,80.30518044,74.32639048
1278.575881,70.13687343,71.83886473,73.97726406,68.78400855,72.84260319,39.58831159,73.93362325,73.97726406,74.02090486,74.58823529,76.55207141,75.11192493,71.83886473,70.31143664,75.67925536,75.24284733,76.63935302,76.55207141,79.95605402,74.45731289
1279.575881,70.09323262,72.05706874,73.97726406,68.78400855,72.84260319,39.7628748,73.97726406,74.10818647,74.10818647,74.7191577,76.59571221,75.28648814,71.83886473,70.39871824,75.67925536,75.19920653,76.63935302,76.63935302,79.78149081,74.58823529
1280.575881,70.39871824,72.14435035,73.93362325,68.74036774,72.84260319,39.89379721,74.02090486,74.10818647,74.10818647,74.7191577,76.72663462,75.28648814,71.79522393,70.52964065,75.98474098,75.33012894,76.55207141,76.63935302,78.77775235,74.58823529
1281.575881,70.22415503,72.14435035,73.97726406,68.74036774,72.84260319,41.55214771,73.97726406,74.06454566,74.15182727,74.85008011,76.72663462,75.15556573,71.88250553,70.57328145,76.02838178,75.46105135,76.55207141,76.63935302,78.86503395,74.50095369
1282.575881,70.09323262,72.23163195,73.97726406,68.69672694,72.84260319,42.51224537,74.06454566,74.15182727,74.19546807,74.93736172,76.68299382,75.24284733,71.83886473,70.52964065,75.85381857,75.50469215,76.421149,76.68299382,79.43236439,74.6318761
1283.575881,70.00595102,72.23163195,74.02090486,68.52216373,72.84260319,41.90127413,74.02090486,74.10818647,74.19546807,74.93736172,76.72663462,75.33012894,71.88250553,70.57328145,76.02838178,75.59197375,76.24658579,76.81391623,79.86877241,74.7627985
1284.575881,69.7441062,72.31891356,74.06454566,68.30395972,72.84260319,40.54840925,74.06454566,74.10818647,74.23910887,74.98100252,76.72663462,75.24284733,71.83886473,70.66056306,76.02838178,75.59197375,75.98474098,76.81391623,79.91241321,74.6755169
1285.575881,69.43862058,72.40619516,74.06454566,68.0421149,72.84260319,39.7628748,74.10818647,74.19546807,74.28274968,75.24284733,76.98847944,75.33012894,71.83886473,70.70420386,76.02838178,75.50469215,75.28648814,76.90119783,79.99969482,74.7627985
1286.575881,69.17677577,72.31891356,73.97726406,67.78027008,72.84260319,40.63569085,74.10818647,74.15182727,74.28274968,75.24284733,76.85755703,75.24284733,71.88250553,70.70420386,76.11566339,75.37376974,74.85008011,76.85755703,79.91241321,74.80643931
1287.575881,69.17677577,71.92614633,73.88998245,67.51842527,72.84260319,41.55214771,74.10818647,74.10818647,74.28274968,75.11192493,76.50843061,75.06828412,71.88250553,70.70420386,76.02838178,75.33012894,75.28648814,76.77027543,79.86877241,74.6755169
1288.575881,68.91493095,71.83886473,73.97726406,67.34386206,72.88624399,41.77035172,74.10818647,74.10818647,74.23910887,74.98100252,76.24658579,74.85008011,71.88250553,70.57328145,76.11566339,75.33012894,76.07202258,76.81391623,79.82513161,74.54459449
1289.575881,68.60944533,71.62066072,73.97726406,67.03837644,72.84260319,42.16311894,74.15182727,74.10818647,74.28274968,74.89372091,76.24658579,74.89372091,71.83886473,70.52964065,75.89745937,75.24284733,76.3775082,76.81391623,79.78149081,74.50095369
1290.575881,68.43488212,71.57701991,73.84634165,66.82017243,72.84260319,41.29030289,74.15182727,74.10818647,74.28274968,74.85008011,76.46478981,75.11192493,71.88250553,70.52964065,75.76653696,75.19920653,76.63935302,76.85755703,79.73785,74.32639048
